Emotion,Angle1,Angle2,Angle3,Angle4,Angle5,Angle6,Angle7,Angle8,Angle9,Angle10,Angle11,Angle12,Angle13,Angle14,Angle15,Angle16,Angle17,Angle18,Angle19,Angle20,Angle21,Angle22,Angle23,Angle24,Angle25,Angle26,Angle27,Angle28,Angle29,Angle30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neutral,10.82600372449487,179.97545212966807,10.784333979143941,172.87484263604102,13.122929955513595,162.89726066982746,179.97176726349664,4.573962296297173,1.6851560928894773,172.87457513711644,23.350402129001964,38.65980810637733,179.97532237355188,165.96376125330707,108.43497620795205,26.56505217674915,1.7899590847636337,152.08305815938087,36.49128810396449,43.94275504856468,170.48396528764906,135.69003612469373,161.56507384958832,7.049185145561475,88.66625814183983,27.516732591068607,150.5395071307221,139.4386412093297,106.17443932039376,102.52879883292246,55.66978316295152,22.011283332496635,32.782062308487944,129.67032515741275,159.44393464300646,111.801378143972,64.25345530920728,104.94871287812367,72.73115425899634,52.765181113780415,64.98307875855495,15.99252720008386,4.0317245255665535,117.34981670964076,173.55806480926213,35.42926394641426,3.8192466607420874,22.52954550121689,78.50952344915046,67.40364005520915,33.11132810755028,96.80901958663583,16.853377420261687,1.0259231599569199,159.5643981084071,162.50021995780563,97.12496762318531,51.220968249144285,179.87762952628594,30.89938616304528,49.54376040508179,179.97156916111135,158.83864753450027,4.202314640666332,28.21761078724255,22.6202059633723,49.47742073058158,8.14162071672394,104.94871287812367,37.12302670875246,85.49094188023471,163.56754832829725,45.50050625272223,80.07375000483047
Neutral,7.672447073935197,178.66757498510714,15.895285683205811,156.501396816182,13.122931988526334,162.8972586716345,168.69006338819364,4.573962772137082,3.366687915733774,171.86969889638522,23.377054791176825,44.99999274596152,179.97468956498193,165.96376195596685,97.1250536318398,26.56505229736699,3.576359059941047,150.3699137569747,33.46538753191965,42.49177205480532,166.62324018952106,135.55242407429265,179.97085045111552,6.519811519596263,86.02789842204231,25.850315455935082,152.22921065874726,141.28240364088822,101.50674288956189,102.52879640634956,51.677404493909116,20.556045949344313,33.58603923748362,129.60571426220727,177.27349530236995,111.80137543650929,61.92134412080445,106.44321657613737,69.09191900843817,48.17988004999614,69.4439249316174,13.884663179247877,4.6700367725302625,109.44001930444898,169.77761276423155,34.63006222113633,4.080448300143779,20.37660034645129,76.79026188329446,59.300258515051176,31.32867939420164,96.91119113394788,17.99441929223422,0.3373733202096185,158.78684662157193,161.834023838322,95.52749426951166,52.1934863199401,179.5902601738505,31.621874290097328,51.84537117790829,172.73449392534144,158.83864658760996,3.885166208087762,20.130231549181364,30.68045206767796,46.245388576313275,7.887418505065917,106.44321657613737,36.44608975204678,86.07222216454645,161.64538029922306,41.02823501316085,80.07041886687911
Neutral,9.978402927348926,161.56503713164267,20.24663826535277,155.60621965229265,15.713726476932422,171.86986578117956,179.97621949896697,4.573962363401402,5.194555557990021,173.65928409472843,24.008477646879054,38.6598070441482,174.80548124090978,165.9637613411903,108.43497961764706,30.425783922162417,0.23811275263353493,146.88864451197085,35.362457753700916,42.65586356489994,169.95064013183386,132.27347929884175,179.97373932230724,6.519810975362122,89.06383273033684,25.496379943473098,151.05925011241285,141.2824140722088,100.7634369077912,102.52879874983635,53.77781929425738,20.002352893095658,34.393956811175066,126.25374987951687,167.9052122697084,111.80137805430428,63.87933094122271,105.83703602939623,69.81829041308909,58.67131912962228,53.13007508801208,13.884663117266925,4.498972722925492,110.22484030433729,178.20880202624969,34.5230337251918,3.9452213000156062,20.376599206218255,75.24702199383779,58.49571348936198,34.28686193514568,98.1300674582308,17.994418765156464,1.060772080314234,162.136001550028,165.4110504466142,95.52749320146884,56.59219431755607,174.51779770215762,31.065991155192144,49.76929560596957,175.9142884698316,158.8386461776525,4.917803358173125,29.05485763760504,22.036578116814024,49.11904528434796,7.745572561046892,105.83703602939623,37.47833314234258,86.67775951760966,170.97681448881949,45.086023543891365,81.01955484515138
Neutral,8.191986579288226,161.56503480752292,8.130149117662334,165.06851458819025,11.343445045224694,175.6012054658513,179.9776272277967,1.0810884662646387,1.6104904096157382,173.6593050250382,24.430102045029262,38.65980529451731,179.97444763302062,168.69006009478727,104.03627149261567,30.059690633305422,0.4698081570509026,153.18901281152554,40.426071658594985,43.264291981866336,167.9052496575018,137.059826956234,161.56400810790936,6.854336848419559,86.33340768880363,27.78393868570691,151.84488554554108,143.13000872759824,104.78029520523279,110.22484703503508,51.6415212019194,24.341090333480082,32.234438531778956,131.76993068903005,165.78411693353175,111.80137626126464,60.74322038535369,103.13401284405558,69.7949160248976,50.90613978678003,64.98308130366951,10.216883665607728,4.194620437231458,127.8749160447552,177.47307816666248,33.88612181681097,3.683751067842892,18.316500701409915,79.99197818560796,49.04019645836479,29.475878847512416,96.96779897878288,17.27571195459749,0.30709804360033643,161.30986817909493,160.12930005959615,93.57629368874548,53.4369185623933,174.30254080912488,30.788189939640528,48.78057082642332,176.1858456263016,155.52088206831132,3.5322979858862875,31.282872466026692,20.037568404648873,48.43989235557226,7.37016321507978,103.13401284405558,35.7525774156256,85.17276508178139,169.7777852234647,44.66575150111506,78.63735534734072
Neutral,10.459931861717134,176.82010568359573,17.227509364444437,165.0685131724965,15.713725981006618,171.8698677529945,179.97626027578104,3.7782416175240177,3.576494544830265,172.87475164208982,24.187360047448976,38.65980763429655,179.9745593121904,165.96376067292502,94.57395487239633,26.143767126487642,5.527552838517454,148.3245173053397,33.93748314187025,43.54187269742074,169.95064019799835,133.49232755226276,179.9746446111877,7.12502331026242,90.62701094755312,21.31792788048297,151.4963045109919,141.22087459572467,104.03623707268227,116.56503577886869,52.253196265551466,19.440035092596545,33.573852096940755,128.48748488833752,171.674286463506,109.98308132914087,64.83217538927003,107.68108407334255,70.37144838960647,52.76517968875682,66.80138029451007,14.159105135361362,4.725320510065252,112.83363742580322,169.77762656861154,35.05614877949203,3.5524854093385594,21.929710648369323,73.61045729715352,60.15404875245381,31.32868180914121,98.40213622747424,18.039127516347904,0.8240253883510705,161.59159631315413,165.85568463459455,95.71052050604048,58.86104527987042,175.73736478310894,31.726125356539505,48.90812954684331,171.86985345255465,159.1647353347744,5.545667409697512,19.76208668426568,31.566611915852747,49.43889947017697,7.779400291985027,107.68108407334255,37.46704174696476,86.43985205779143,175.81490863502486,45.32118243380981,81.81976591308685
Neutral,8.300091162380571,179.97512701276924,13.324552890591097,165.96368575112825,12.378842497256592,162.8972594404775,179.97600412612326,6.9272423201655595,1.0971264010195128,165.96364140698978,22.915113166719404,44.37039590777657,171.86982032623163,165.96376146551356,104.0362770563652,28.442929057761578,1.286084412953714,150.75113605327232,40.64057848935596,42.56559738682715,169.95064216790712,130.17455911753285,179.97094175656972,6.950532388601626,88.25560799492263,24.519656914226037,152.68385146055414,144.97760956516305,101.79903893630761,102.52879820976354,52.64040855459282,23.38522153769137,33.690070707497384,128.53140886936154,165.15451794238285,105.25509357715774,60.32592277980427,104.00358440405155,72.77785936203412,48.17988206274344,44.999980732479344,12.384714452240159,4.715262237566697,104.03623622942054,173.65948905622665,35.376759801053225,4.075614109861349,16.960045330345647,78.44383608294581,63.08342424507558,26.565043050952536,98.80094422176327,16.805668929443783,0.6278483850064306,158.1540412680227,164.29133674645573,93.69131772193643,41.63355926668122,177.16712800272262,31.955884664918162,46.84377812300238,179.09372585261295,160.03402569096372,3.613883977944457,25.07796699416077,26.283922384548276,45.928308234688934,7.955713860368009,104.00358440405155,37.058002676733814,84.47896495592795,167.81132972883674,46.46892207938171,81.38019903185467
Neutral,8.841840630168308,179.97780767783144,17.5924463002426,153.18361999468192,13.671324841220198,175.23632458822817,179.97111794594454,0.02032534069649408,2.337541140752512,177.6614975131947,23.28607135258435,38.18178571665295,168.6900480315391,165.9637603312528,104.03627153752187,30.05969018768992,3.2667983601019586,151.55705466908847,38.81559424831622,44.596510851037934,165.7841425686358,137.24548261313626,171.86974808020577,7.042345408503124,89.66683662801111,22.24904176450609,151.48581589482725,136.90910509446368,101.6934920613469,109.44002550846088,53.262766174330366,23.565395848384114,33.69006915898229,129.49561178750182,165.7841154989907,109.98308141798847,65.50604111345362,105.59387539971483,75.61246900638407,42.27374210319957,85.23629637657226,11.37710189814555,5.585226753958807,127.87492503467898,173.65948508246964,35.724875180335026,3.8745793529396044,10.619922876265344,69.4439816497129,49.95026602683192,28.442919568651394,100.25116202208766,17.906669316012785,0.28597441143226227,158.6413822888923,168.47622882301434,93.81400020898252,61.14435499667031,179.11846583972948,32.405892272868094,48.73566147195371,175.23627979463555,154.62217583692697,4.786549834730912,32.99791393578818,18.232916778806946,48.814102181629785,7.370674252546909,105.59387539971483,37.751308373561166,85.47721491255778,167.93865041445366,48.121210878149206,80.68290936156784
Neutral,10.904402809667305,171.02734424497353,14.65677788939157,161.56499242393986,13.95301517001861,164.74484727376603,179.98609511369602,2.1211754226166772,6.911322607956428,177.66152371010008,22.654050933104156,42.302188159179465,176.8199741959373,165.96374803161004,99.46235297477611,27.96034260577898,1.2860818795776674,152.96912205045643,38.81559491998231,43.63606835970639,169.95063833996628,134.99974694798286,179.97074706952804,5.194438196678379,87.08807026262554,22.717843952787916,148.97617880582416,136.84755618788017,103.2763924510243,109.44002701617481,53.13010363634015,27.374259637724982,34.515185850913014,128.7364128649746,169.33017571821557,105.25509558463948,63.38723489192341,104.61316263425341,73.231041563761,59.03624138735273,60.255099640509656,11.377102095546302,4.165440970490665,104.03624270274429,173.65950102464924,35.891240677896334,4.240123686306788,16.960040735865952,78.35542020206752,63.434938082077785,29.4758809953163,99.42555595230652,16.3621917256086,0.18777482071241094,158.0954381069784,167.11232071563896,91.84754189836626,55.66979775197333,177.87882625516232,29.951027900349985,47.75219709750992,175.23627821779223,155.86753434488824,4.398707706583168,24.05588486422955,24.88467758476251,49.73746828457156,7.384869189684621,104.61316263425341,36.3666599186902,84.76613790920685,166.9029145456779,45.377698897563725,79.69515047140439
Neutral,9.819326146638415,169.69512846802917,13.099865389556944,159.44390969911495,13.185781621078373,162.25529075958,170.5376457180313,1.005247534278008,1.097135475719635,178.99319922867048,22.915112994992846,38.18178480387446,176.81994552865464,150.2551205210877,104.03627138826634,25.14478675652748,3.0250418277408078,147.33111991110147,35.66243559947591,42.831545887367255,176.13919176469423,134.99973081546824,179.97221893330487,6.679893855786675,86.95616727953544,26.1183221087577,149.30541223218157,146.82138062668366,104.79447427440712,109.4400247391692,54.19939036479782,21.98363093882016,33.55211918820789,129.8054630971535,159.77512554985344,109.9830794047201,61.65314521425028,106.09080200072594,72.99581129158226,45.0000757941311,60.25509714387941,12.994612452789958,3.682848096364267,120.96371536635752,169.29845968545973,35.5002578750496,4.320189737397297,15.202570276574953,75.92301996244254,52.82370243231484,26.565041406178715,96.24807644731513,16.786328320292117,0.8470279226330698,157.11444322603646,162.5745428435961,89.99995672445813,61.1443580226129,178.9462473416727,30.264764776139227,48.691388458377844,179.11484125192734,156.9835416648876,4.749318160685152,25.07796559814687,24.717647157103734,47.74769883630616,7.834511848359763,106.09080200072594,36.01761190699695,84.62605761462942,171.86981054787904,44.287284575061264,80.44962845987703
Neutral,9.349004165387509,173.51689501662162,13.099864916352201,172.10817461574547,13.953015165604622,153.43494227976234,171.86984227292658,6.044125140830369,0.8433388083079525,177.66148886866765,22.142299441388655,38.181784790259464,177.06403680745836,165.9637621500324,99.46234889213719,27.960342744016376,0.6904032803560896,152.96911991564073,38.109440781024595,42.83154521062087,165.7841416039777,140.52725517314178,171.86972285403243,6.850591997984382,88.60277390202742,25.65927797157754,150.44026173333498,148.65753078432252,103.32007877464633,109.44002619022099,51.709838364084334,21.774920489837587,34.34378254183243,130.865224787841,171.97271867829315,105.25509274128808,62.89375442258303,105.35012254717842,71.44918787406952,50.906151386944096,48.366441076672984,12.994612600249111,5.539944110365443,111.16122896542632,173.65949116506295,35.76761802052433,4.320188565206463,16.960043871784563,76.81217567109776,64.50243748066524,29.475876807037654,98.429656083741,16.747903739973605,0.08461296309139521,160.94891375359038,164.46899248774818,88.15234871654421,57.91295510720869,179.1358093313163,30.404591081236465,48.81407699978184,171.27166406355647,162.64585321773257,4.100649928030176,25.428570370496583,24.270904461777487,47.40789242974677,7.495670505685297,105.35012254717842,36.77077736697098,85.1634157065703,171.86980486957845,45.36721257032737,80.9290799637145
Neutral,9.349005556959215,171.02733850865698,14.656776252846806,162.64592300571908,13.185782631152707,171.8698657536885,171.86984704645454,1.2455228415633894,0.5470440428674815,174.0935659123511,23.203857449750025,38.18178440300326,177.0640063355526,165.96376226616513,108.924665326369,29.08997269842815,3.0250420037804573,147.33111786867528,35.66243686539071,42.51643630653534,166.59248700552408,138.2017161421784,171.8697201413678,6.5819526908257115,87.2072581656068,26.565063455336873,149.3225850073086,146.82137851575135,103.94058378556464,97.69604513101122,50.839493520340696,20.620749847492608,34.07942863668773,130.88639106779897,177.87872228411467,105.25509219031706,61.55085242425081,104.53444298823388,74.72529116577017,48.17986963539429,85.23629882749636,12.994612290637358,4.580119236784931,98.13010861048546,179.93762346078483,35.22382962036271,3.6450937164924686,14.956064937926163,80.47993602229744,64.79885768530892,28.442917617877274,96.89118258544771,17.004494074486775,0.4275393990561498,160.83668609230065,161.64800684555334,89.9999395119431,43.919098481498835,173.08875367489054,29.875473744552036,48.81407778669076,175.77174481599803,156.07741911948364,3.9598129637882424,26.075542298291694,23.19881121397467,48.9070874271338,7.696773164286247,104.53444298823388,36.671677954649994,85.4637309719581,173.65974818628993,43.742621369577854,79.5792840819783
Neutral,9.37881076174895,171.02734248169466,14.656775834226863,159.4439129148695,13.185781507223489,161.56504576401534,170.53764379897808,1.0052472598561815,1.0971051931075158,178.99321448400107,23.459732768766152,38.18178518809077,165.9637520686542,165.96376164182635,108.9246661180864,27.960343550015736,3.0250422640680816,148.6916339831309,34.57715944312051,41.937710546150946,166.59248743782018,140.5272413759695,171.8697286006056,6.581952723286645,88.56786113724358,19.06921053209457,148.5409801566889,146.8213827486861,105.39384050836678,97.69604518240281,52.80409929974212,25.99083663025411,33.08364953229179,130.60118328941937,171.9727118875709,115.69366683161525,60.59121800950503,104.79674943763256,72.70160761145154,48.179874796131365,85.23629609394371,12.994611894083357,5.188037294234442,114.34107001036413,170.08328445812882,35.549817955402794,4.280787707663328,15.202566096626514,74.45839436365178,65.17063480842559,27.474420603575076,98.9876052547885,17.344196398720676,0.19509806645005376,156.66086594252803,163.6693315872436,89.99993727840663,43.87672116575228,179.09760409490684,30.5471783066966,48.69138900525805,178.57945279723094,156.98354614686681,4.794020577943404,24.228028403466837,25.957580603530083,48.52598691303467,7.312005165157282,104.79674943763256,37.27635975217517,85.02819466128997,165.9637236984752,45.68088526089129,81.55375635006047
Neutral,9.378812767694312,162.89725522552385,14.656776016085116,159.44391060422737,14.72654127847292,161.56504577518612,170.53766883411296,2.121181225065245,0.26847809999979394,178.20893824176338,23.870772291126368,36.43085755727227,172.30394122942027,151.92752445974077,108.20850117674638,27.96034455676733,1.3565271665170913,153.88602993544626,38.109437578738095,41.38680830887283,174.51868565611076,145.37544246199712,171.86971183165574,5.063627947209812,85.91868232420096,25.494237370797453,147.63259638247706,140.35569539913695,106.86190527960261,104.67638330041098,51.34019168874096,25.253163526231408,33.641432672806395,135.20019894234733,165.96373239365525,110.4495170166229,57.54439291561371,104.03623138323249,72.54153769637479,45.0000225028379,85.23629074765282,16.361070782867156,4.653344971316359,111.16121707828385,170.08327677555764,35.6588794356426,4.5665745742512724,19.440174422205445,75.01834731685172,54.12289115704562,25.64099766671694,95.63066106008864,16.775901825490024,0.2113404717714444,159.66375833890208,159.9438892850229,89.99993894466773,63.434972744498985,174.11900606793884,29.359211095805136,48.69522444489575,172.05649000368587,159.44385701519298,4.300334656011417,27.546436174046683,21.12491188657926,49.6941289624366,7.551376897960755,104.03623138323249,36.779246358846926,84.772350366552,164.116116973366,41.748804927357405,82.57940159745489
Neutral,9.378811749731646,171.02734177575167,14.65677596059303,159.4439114111167,14.72654000953208,161.5650460004163,170.53764300304064,5.1944622475359585,0.02586163800813441,174.09355759797876,23.87077201765287,36.43085803745623,176.8199177937994,151.92752452733097,98.7461845653355,27.960344279446144,1.0292405331796899,149.16454067656593,41.633518974364335,41.93771223724347,170.53766674537835,142.77294993577374,171.8697258538743,6.581953113468127,85.91868142989682,22.056446667133915,148.35734038955752,140.35570187048094,106.1289708424648,104.67638338406489,53.20390503389569,25.851218874971583,32.69574032710086,134.90147917147905,165.96373036669092,104.65672897627825,58.28293796475223,104.03623088083084,76.78382127795096,45.00003008978693,80.13412685832515,13.541968032459623,5.069991915883487,122.47113414135781,170.08328380281202,35.49423527621659,4.580651928193945,18.01991927024163,75.01835043963365,53.13009787699954,23.749491534947577,96.12035425331815,16.786326920037908,0.21134565821650553,159.66376028197206,165.03324933265378,89.99995879187749,63.43497218682916,178.85535830165236,30.024870661838122,48.69522439368642,178.57944214535294,152.79421698642724,4.3329641041489335,26.696041681226184,22.457176606227936,49.24827415700856,7.155146845834016,104.03623088083084,36.915630764593736,84.38870581984042,164.11611719314575,45.20116180059187,81.2632850600948
Neutral,10.071324021383173,179.97399458448209,18.434961822528994,157.61983201236362,13.92292067968099,150.94538676141346,171.8698401927882,5.194462834979622,1.0813487496194112,174.5959536260491,23.50946285708363,37.874983795750744,178.20977527678025,165.9637624108729,108.20849970172746,27.14232260796895,2.6208945540850856,148.6916298115277,34.57716021802372,40.72605687384122,171.08506317363182,147.52835427901996,171.86990600619492,6.2303340762586075,81.72919646513313,24.751552111965236,147.0737135666223,148.48579395161673,105.32809244384856,116.56503115212212,53.70736981039701,20.47732098044072,34.91800933438281,137.66284150574916,165.96373005427256,110.96567422210227,55.80636990178345,105.63932662384832,69.40387392677822,56.3099167244272,64.98307003013748,15.255110035683522,5.003031335946979,133.7809615333639,179.94065865182506,35.61337166401943,4.172484359262935,19.440173687277905,81.26463001101378,52.12501447433854,48.36644088375599,90.68449442411308,16.26020265570696,0.3168411005368312,160.2710629915368,160.84835032434808,89.99994332320377,56.91516933528308,179.36169672799383,28.548217151778967,48.637525391604605,174.245355265845,153.00409993097398,4.970194166629444,35.811262213637804,13.448938151083224,49.78397516523954,7.483767110599866,105.63932662384832,36.019710531862636,86.0971307873162,164.11611850125794,41.787115633240205,81.22725833136678
Neutral,10.071324013901409,179.97379388084732,18.434961505553165,157.61983308208048,13.922920719956025,150.94538633099916,171.86984010112127,5.194461631630693,0.8431137182436139,174.59595386104905,23.684678578487148,43.781120198963464,178.20976860004964,165.96376236429495,108.2085001999494,27.14232269197462,2.6208942830943687,153.8860574751166,43.54976159656958,39.6969019440438,174.95747898565833,145.37541317552186,153.43498477241621,6.977626311678694,81.72919727470483,24.751552124349928,146.30982103393268,148.48579382259422,106.76806511878195,104.03622932659484,54.188835667664094,25.48992183339968,34.91800959932787,136.5553069260159,164.7448570291491,115.55992385012571,55.80637003182795,105.63932706019676,71.89341984082922,49.96973178714344,64.983069324856,11.309930159522237,5.032756825511511,122.47112215931642,179.9410531840863,35.32244266116086,4.172484058268538,19.440172367227003,81.26462900027587,53.074581127440666,47.60254279646949,93.8607179171626,16.679176667105796,0.4417564946511667,160.04835762605495,160.84835070860385,63.4349208966919,62.35405238331109,174.6289766773666,29.191800456868123,47.699295539639266,178.2098183156766,153.00410084496352,4.970194204009161,36.2853922027903,12.858521248621582,49.61226629518877,7.502088763034155,105.63932706019676,36.01971062543368,85.73275236930661,165.0543476926084,43.17302447206533,81.70872442143587
Neutral,7.783594148827687,179.97656545190966,10.516069354878626,165.7499151100989,14.219789948352894,158.19856931638782,159.22774675823652,3.94522795990684,7.12509751919007,175.8147036985002,25.085529680589712,42.273691782680594,171.8697886612291,154.65382840415592,107.59243718713502,26.01348977830083,2.6208950454314883,148.69162632012475,34.57716090250681,38.57125814678047,170.0799674976852,152.76810236959847,161.5649342437258,4.80452890959976,81.46921598704239,26.65302487413325,146.84196559421738,146.59819959011506,106.67656308091341,116.56502709650641,52.254644038015876,25.718972630777568,32.50296497254545,140.7683518839159,158.29944773864494,115.5599190544268,52.57582531079496,105.89114323286334,73.4227966978727,51.340170714281534,51.00896472718774,14.743561677878349,4.3503932137043515,122.57400044956718,173.659531513415,35.70705354675269,4.954753708843396,22.951263799448956,80.2046351405767,61.88678599468772,17.818888500026617,90.26403173045355,17.140504038895635,0.40811646337723123,159.9547025225636,157.90825610019186,89.99996559219515,42.95462824085209,178.80185248670514,29.382172392334397,48.57982634316878,179.11478087960896,154.2533427066534,5.675668250751794,28.278798921396433,21.439484222627748,49.62428469595698,7.357525857074911,105.89114323286334,35.99407397394814,85.57946772154325,159.77512575249233,38.97311516816017,82.16953848921972
Neutral,9.365942349559967,161.56503387672055,10.5160685159701,170.0222113138131,14.219790260455195,169.50842475027343,179.98662819022624,6.434759803304231,0.4021173870006382,179.2134133656179,23.11996932351637,39.936385092991586,178.2097319615822,151.9275244467469,107.59243626767727,27.590702323110396,0.36567815639858253,146.90827111100003,37.10829554481549,39.59621469538479,176.69320417714894,147.52832828780092,171.86969738605976,4.804529063068643,81.469217002794,25.56255860652434,146.84196549091152,136.73563832722112,105.24549009235457,116.56502717799071,52.696051281262854,20.11963336746779,34.147709716357426,138.38155182785908,159.30453371039678,110.9656691134582,53.33630022407185,105.89114383328723,71.04879700526153,62.65008225732986,89.9999091261229,12.994609235660578,4.350394145948134,116.56499032636981,179.9403840220067,35.94023305169326,4.8061263386408495,20.772382380128363,81.5013812359588,62.8188839311391,20.323134816604536,90.26403245788363,16.24499748880754,0.5223923726461555,156.58824857516385,159.8239176460899,88.45180995328657,56.915171913415485,171.25381193414572,28.75956411390456,46.789915731978674,175.58509852943052,154.2533435519291,5.020668115153884,28.278797658180302,20.854662752609546,52.80411395717832,6.823933358403881,105.89114383328723,36.118792755947034,86.57795276360969,166.9001366979952,40.45153061225879,82.61094600924685
Neutral,9.319625239273845,172.74676766862578,10.516068079891353,165.7499158725979,16.097667259105403,169.6951291129529,179.98092429895874,3.945227406285148,1.0054367092178493,178.5844480475752,22.898152026179684,42.27368947429686,171.86987630194668,142.12502846654365,103.54794968474371,26.01349158664462,2.8670452554390704,153.00407676472577,33.17394249639913,38.15209191685894,171.59107915808386,153.43428027082578,179.9688006694652,6.5776301129413985,77.87812598285407,25.36217366581414,144.76166403351775,136.63643605684285,109.4133829259912,116.56502374026465,53.841814390470155,19.476575901729152,33.37518318723253,140.38912600678398,158.299450393303,117.00402595881901,50.330623281000875,105.19720803296538,66.74865979358056,56.309895765237364,92.04532517960001,15.75116225459462,3.8974151773852137,124.69508691511332,170.64683201569912,34.92561434443413,4.791475641670474,22.023178315856025,88.09076213120345,62.24145437621348,44.999980416084966,87.45085180748433,16.507575782931603,0.4168544660135379,157.14226964270904,154.79200574376122,70.05759580272034,53.29716579018382,174.43364457956685,27.458923935471212,45.85510215718288,178.41406626236713,151.27962446851862,6.248907123212295,28.281954240785918,20.16384983500856,53.20991404730234,7.088476047189853,105.19720803296538,35.27571073046905,86.63838740065101,172.80466125712275,37.49636994080012,82.53761377250446
Neutral,11.16282898783929,179.9751523279397,18.331351059246085,157.61983435675148,17.51792907931933,161.5650448285885,179.96959095238492,3.4946768102594716,1.200903286236812,178.5844699385758,24.35813621377605,40.601293135508634,173.6595245216968,142.1250282213355,106.8762749612669,28.84266580605159,1.1613158778766757,146.50477905025443,37.44179979531178,38.15209190165055,168.50343163413072,148.324042199337,179.9692556535673,4.69869449199547,79.21569257343693,23.03944347650211,147.52869172818293,136.68454256335247,109.41338189087905,104.67637433870601,53.11920325132584,25.089374086600113,33.37518384731596,138.14884498374883,172.73671429939458,115.55991081824426,52.16635181169005,106.92750602649262,66.30314110058696,63.434897683235384,73.61041177763579,15.751162568019696,4.763639117988427,116.564983688994,179.9445294455254,35.57186268168101,4.884708649037373,27.897378444591716,86.4804630088889,62.241455317472216,18.43495086758285,90.26403811167008,16.337429612055068,0.23718987421846174,160.32209333387482,161.14985482316968,71.56503151210643,43.99495047474226,174.43364430801915,27.78278250278231,46.73570887486562,175.58509545310008,153.8500697084952,6.365821265338914,28.610562166632537,20.734916880925805,49.71188568482391,7.217765146059911,106.92750602649262,36.447575543230634,86.98719833166675,159.82933055230586,38.06008053420512,83.03409869679327
Neutral,10.998145062849373,169.38031131178533,18.331350389559653,156.03748642244884,16.858420147064646,176.6333602363573,179.98659887759374,2.4896027329655763,1.4251295153883283,176.0350338081666,22.733415620078613,40.601292354241856,171.86987354716837,151.92752535805727,107.59243206891917,28.52601417684158,0.3847575455246248,155.57060656292725,35.6202466911676,35.19751736987405,170.46334825685872,153.43425985961207,171.86967572678762,4.559051606321318,76.60749873780675,26.419820165153066,144.55163651449223,125.27869492593331,108.77698592873588,116.56502392404623,52.38604307653554,20.781823387867078,33.775999873558845,141.04388533999852,163.7397774277722,122.10617732096269,47.979782636221955,107.20296535737455,64.40341721956375,51.340175551531004,59.036198690163836,14.159102290146949,4.369761302121268,118.30067361909613,171.42682947477374,35.79393331974108,4.929949263903854,21.485568462729407,90.3648427597931,61.44037617564497,21.037510998575986,84.45856738588631,15.820460267155921,0.2049127615096339,158.0488056677262,154.23864645845373,89.99996131644286,41.054856717222606,174.1190090098129,26.004763222323295,45.85437301579076,176.0547296379727,155.22480511951431,7.279284696161651,27.640286575737406,21.303247309771432,52.576165838851814,7.119085780900318,107.20296535737455,34.71106510798922,87.08914689909318,174.49006490894863,34.73883846144334,83.33333829977148
Neutral,10.734639092153657,158.38520997799918,18.331350608568705,156.03748604428316,18.43496859154081,161.56504400566962,179.98115950460328,2.48960390301783,0.8189328985690169,176.03502414331783,22.261284776457334,34.69515752555353,179.92660884263267,154.65383119169738,107.59243196025805,27.81042340274663,0.7958156979574686,156.50819304229896,39.11219047520546,37.11312884585177,170.3217391372264,153.43422915691116,171.86967198891688,5.782404434827492,76.90810386992003,23.494487498245753,142.8635526331095,134.99985435057528,108.70518569300674,116.56502321619746,51.24786610412882,20.97462958123067,32.65516806291126,139.3321143871082,167.3474216164924,110.44949465524013,49.348906254362916,105.63362144956193,63.11948308347705,51.34015953428472,71.56500511015456,16.699233369646194,3.468239270292279,124.69507777731167,174.28913685033172,35.886387599357654,4.898775239296852,29.14817708155458,90.83366959577751,61.18920599662248,18.434950886257923,84.73462942306905,16.596778184133836,0.4234224731267425,161.34205646657315,154.96021506153332,71.5650342683025,55.09108550730476,177.41945855792622,26.565060182183856,47.59080595364731,175.88768065264253,152.10268110710692,6.326655552940266,28.111832458941517,20.237520118211297,52.19348065014116,7.436431214198585,105.63362144956193,35.154008205402796,87.03904720880914,167.8349463354239,34.30750831839893,81.73680508009821
Neutral,11.309957304391657,170.8376182929737,12.893758524386005,157.16632315002238,15.347669680405199,159.07548605478962,179.98216529194008,2.4896010661551067,0.9351252726413108,179.48204234803845,22.685606714195757,39.09386592599482,173.65948514623258,154.65383226006392,108.20848909312915,27.810425317811127,0.7118108447056555,160.9861545966417,32.00542718049164,34.59230892626616,172.28165916082995,155.28177846557637,171.86964663298002,5.669395482667002,72.34988166613108,26.25196676366563,139.90222490554163,133.45169613179345,108.05820833838393,116.56501374182736,52.765166020567854,22.295681269736765,33.81204708487222,141.79765564268365,167.3474259346523,122.10616301756725,46.46336257483412,105.85301317380798,59.36064136031018,70.34610814867186,73.61041079440625,11.029540659783656,2.9255639986360875,121.3286206010925,171.42682442956658,35.61574984712728,5.574538829471256,28.77995083803701,95.85590195656839,59.65674971909932,21.03750945880885,80.14280698054026,15.403868484323956,0.490614360610462,159.25885166957409,154.47030474893333,72.89725814553081,54.19227234110634,169.90892308332147,24.9064917156493,48.36646327576538,179.43577072426194,152.5923831005399,7.161804028853544,27.34996948993504,21.494406178072996,51.821160897428435,7.044318390577807,105.85301317380798,35.009519173599514,87.47367238895274,161.5650344441438,29.572045520436383,79.9462768638897
